x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
6.282870414656204,-35.927796778818916,1.367119388605653,1.2482394417703786,-0.44786673278325523,-0.8941003129771784,0.8941003129771784,-0.44786673278325523,-0.035728293190355226,-0.31401855396711575,-1.9117521702122164,227.8
6.237831680005876,-36.01708010526398,1.3671194902376378,1.2954184678663339,-0.4503873419994621,-0.8928332555223623,0.8928332555223623,-0.4503873419994621,-0.08936134434857733,-0.5810946228223862,0.5899839185094338,227.9
6.1927929453555475,-36.106363431709035,1.458160265477538,1.5213621877233177,-0.4637760667599707,-0.8859524478764658,0.8859524478764658,-0.4637760667599707,-0.15194721775483247,-0.196021770265229,3.33253639484499,228.0
6.145087361129543,-36.19424978309828,1.4666593635316125,1.390719901896131,-0.477302754567553,-0.8787389034759657,0.8787389034759657,-0.477302754567553,-0.12856569840162313,0.08541265614661189,0.38111779727868805,228.10000000000002
6.097332794427273,-36.28211047601085,1.3739600190955723,1.175118207372903,-0.4864040200491269,-0.8737340037320958,0.8737340037320958,-0.4864040200491269,-0.1348646865255101,-0.11979821080949138,-2.8859281615478327,228.20000000000002
6.047817892486354,-36.368976221975004,1.485999257000424,1.4001404946680525,-0.5008251112380798,-0.8655484896593824,0.8655484896593824,-0.5008251112380798,-0.1525253405635214,-0.4917729761629547,-2.84111469508332,228.3
5.997176420708674,-36.45520522716578,1.485761091474828,1.0703960094496652,-0.5128276898051709,-0.8584915495010818,0.8584915495010818,-0.5128276898051709,-0.23321928175810103,-0.6880211498261554,12.348655450208334,228.4
5.945274520586027,-36.54063742511172,1.4600569857206886,1.222297099123021,-0.5406416299815405,-0.8412529987588458,0.8412529987588458,-0.5406416299815405,-0.2901295705287525,1.9779581138787121,26.83394945274844,228.5
5.889102955837847,-36.62337046152249,1.485999257000424,1.1887994056003397,-0.5617156418645113,-0.8273303558341978,0.8273303558341978,-0.5617156418645113,0.1623723410176414,4.678768740723533,-6.631758673800894,228.60000000000002
5.832931391089683,-36.706103497933235,1.4859993105476281,1.1887994484381028,-0.5129076281700655,-0.8584437925202228,0.8584437925202228,-0.5129076281700655,0.6456241776159543,0.6516063791185335,-47.89025394117374,228.70000000000002
5.7867693555950925,-36.794644271990194,1.4265593437853985,1.233843433694021,-0.4509299924376301,-0.8925593100202052,0.8925593100202052,-0.4509299924376301,0.2926936168413481,-4.899282047511216,-21.622633454725964,228.8
5.742819529177051,-36.88446861589442,1.4742147010197952,1.1411439913009513,-0.4616984406410746,-0.8870369382886887,0.8870369382886887,-0.4616984406410746,-0.3342322318862891,-3.6729203118266596,20.862707925827024,228.9
5.69452665818561,-36.97186531647972,1.485999257000424,1.1293594353203225,-0.5095101653593895,-0.8604646252878387,0.8604646252878387,-0.5095101653593895,-0.44189044552398377,-0.7267404623458112,14.213310134817547,229.0
5.641038141986551,-37.05635779327398,1.5407336205019961,1.2388280727575145,-0.5380961774605825,-0.8428834342883312,0.8428834342883312,-0.5380961774605825,-0.47958032435545134,-0.8302582848631503,18.63913410174527,229.10000000000002
5.586932265041999,-37.14040308984032,1.4574455574768244,1.2505719014627612,-0.589706684205457,-0.8076174877777348,0.8076174877777348,-0.589706684205457,-0.6079421024966138,3.001086358003243,47.774900301026136,229.20000000000002
5.52332626042697,-37.21756704630259,1.426559286720407,1.1887994056003397,-0.6360600397897432,-0.7716395569063775,0.7716395569063775,-0.6360600397897432,0.12063694724519733,8.724721775342077,2.0584204976977194,229.3
5.4597202558119395,-37.29473100276486,1.426559286720407,1.1887994056003397,-0.5695257827246949,-0.8219734561680232,0.8219734561680232,-0.5695257827246949,1.1370022525718018,3.412770457542787,-90.26487413187273,229.4
5.410364440859917,-37.38060025754782,1.426559286720407,1.1887994056003397,-0.4477582124636433,-0.8941546639381587,0.8941546639381587,-0.4477582124636433,0.8031910387537547,-9.32825305103247,-74.23536009505088,229.5
5.370742526419796,-37.47241585478547,1.426559286720407,1.1887994056003397,-0.4309945652272736,-0.9023545116151384,0.9023545116151384,-0.4309945652272736,-0.7286483576346924,-11.434301561467391,59.38369384703908,229.60000000000002
5.324647082169539,-37.56006295053377,1.426559307663006,1.2218613054952232,-0.5737707283185799,-0.8190159528762693,0.8190159528762693,-0.5737707283185799,-1.4836692735397239,2.548485718375346,118.38326699287258,229.70000000000002
5.257455130155899,-37.63412536734957,1.4763497271814587,1.2578890500298467,-0.6719195134172095,-0.7406241607517142,0.7406241607517142,-0.6719195134172095,-0.21895121395962308,12.242351837107126,8.532442918245694,229.8
5.190263178142258,-37.70818778416536,1.426559286720407,1.1529692497513968,-0.6101765776274025,-0.7922654378432891,0.7922654378432891,-0.6101765776274025,0.9648010938817014,4.254974302024485,-88.4283199365218,229.9
5.136110822060805,-37.79168123708906,1.426559286720407,1.1887994056003397,-0.5187475450601597,-0.8549274615057493,0.8549274615057493,-0.5187475450601597,0.6320436464452741,-5.443312150197237,-45.40365920576839,230.0
5.086810543159559,-37.87868401003489,1.4265593255990723,1.2194881281326098,-0.5053047840051271,-0.8629409338141728,0.8629409338141728,-0.5053047840051271,-0.12386133615774608,-4.825757539129192,19.123346420315414,230.10000000000002
5.0350976212064165,-37.96418786800186,1.485999329491718,1.1887994635933745,-0.5397403159138155,-0.8418315575950817,0.8418315575950817,-0.5397403159138155,-0.33310786138056436,-1.6186428661341536,16.022382668880535,230.20000000000002
